id,name,position,label,dataType,formatOptions,createdAt,updatedAt,_changes,fieldId,typeMapping,_altid,datasetId,tenant,script
9bab02da-1b01-40af-8000-d075fbccd520,foreignPassportCountry,156,Foreign Passport Country,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
25afd832-1a95-4838-81cd-d3edb6021710,foreignPassportNo,157,Foreign Passport No,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
4b05f65d-5a95-45d7-bf8f-4a1bbcbe1ccb,form4029Filed,158,Form 4029 Filed,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
4be84aed-08e5-434d-a508-69b119f33efa,formI9Filed,159,Form I 9 Filed,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
d9285896-3553-4b59-a2ac-32efe66ff2d1,gender,160,Gender,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
2b2c913e-8a81-4e2f-973d-7afb365a8c56,geoCode,161,Geo Code,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
751fe348-64f6-48e7-8910-71f447fe08d3,handbookDateMailed,162,Handbook Date Mailed,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
932d7f68-0033-42df-abe8-28f9c1b580fa,handbookDateReceived,163,Handbook Date Received,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
ce585355-616a-4251-b9ac-7bd69f537fc5,hierarchyTier,164,Hierarchy Tier,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
aef8546c-8e85-4da9-bcfa-0788085f1236,hierarchyTier2,165,Hierarchy Tier 2,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
0a97e4b5-79ab-4126-86a5-2ff863df82e1,highlyCompensated,166,Highly Compensated,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
190d978a-9133-4b14-b41a-591e5cab9e80,hispanic,167,Hispanic,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
482a8188-2bdb-4b3f-8b98-030bb86c118a,homeLocnAddress1,168,Home Locn Address 1,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
ca9b053d-05dc-43ce-84ba-5b00ee49f1f1,homeLocnAddress2,169,Home Locn Address 2,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
1fd13ae9-c4fe-4801-9450-6534e32829fe,homeLocnBuildingConstructionType,170,Home Locn Building Construction Type,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
1928e68d-98b8-42cb-8553-2f60098839d0,homeLocnBuildingHighestFloor,171,Home Locn Building Highest Floor,integer,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""integer""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
efb2003d-e1eb-4895-aa74-dedfb6eeaa66,homeLocnBuildingMaximumCapacity,172,Home Locn Building Maximum Capacity,integer,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""integer""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
1f920f42-6630-40df-b3c8-879ccc3cda2e,homeLocnBuildingSprinklers,173,Home Locn Building Sprinklers,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
3b6fca04-91f7-4784-9f54-90b960983c2b,homeLocnBuildingStories,174,Home Locn Building Stories,integer,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""integer""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
d70d9f79-6767-4f18-a9bc-07e08f8e4a8d,homeLocnBuildingYearBuilt,175,Home Locn Building Year Built,integer,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""integer""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
3d53f27b-e758-4416-b96b-38bdb7b0151e,homeLocnCity,176,Home Locn City,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
a92fc991-2564-4b31-917a-43d796127730,homeLocnCounty,177,Home Locn County,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
abf80fbc-69d2-42b3-a78b-b282cfedfd61,homeLocnFederalTaxEntity,178,Home Locn Federal Tax Entity,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
4e7bf98b-9d5a-43be-93c0-0767ced686f7,homeLocnFlsaRuleset,179,Home Locn Flsa Ruleset,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
0018084d-9768-48a6-b393-fbbbac08ff6c,homeLocnLatitude,180,Home Locn Latitude,double,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""double""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
4f5f13ea-6c2d-4ba1-b46d-e2a9bcd1981a,homeLocnLocationCode,181,Home Locn Location Code,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
b34af7f7-0b3d-4e70-9a75-9ec63472c62f,homeLocnLongitude,182,Home Locn Longitude,double,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""double""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
5205e7e6-86c7-40a3-bc90-a1136306dc6e,homeLocnMisbTaxPercent,183,Home Locn Misb Tax Percent,double,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""double""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
db14f7b7-60a4-492f-8861-e20fc7475546,homeLocnObsolete,184,Home Locn Obsolete,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
3b8372c4-4c10-4d0a-8648-0269d5bd300d,homeLocnObsoleteDate,185,Home Locn Obsolete Date,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
27543ed9-536a-4c4b-a666-1f24ca01b85e,homeLocnOrTransitTax,186,Home Locn Or Transit Tax,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
fed30515-d5a4-4677-b23f-65daf5c93a35,homeLocnSalesTaxCode,187,Home Locn Sales Tax Code,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
585443fb-6479-4bd2-9cbc-596726c72bb0,homeLocnStateCode,188,Home Locn State Code,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
d6b5cc7f-e1e7-4e6e-a3be-9a67bee3f67d,homeLocnSubjectToOhsers,189,Home Locn Subject To Ohsers,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
cbca09a5-a50d-4811-944f-ff50c78eada3,homeLocnTaxGeoCode,190,Home Locn Tax Geo Code,integer,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""integer""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
2f99d0d2-9801-435c-8b99-4b5aad11756f,homeLocnUnionLocation,191,Home Locn Union Location,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
0ebe6d51-0e1c-4980-9e7e-589ea33a87fd,homeLocnWorksiteId,192,Home Locn Worksite Id,integer,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""integer""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
f41923b1-249a-43cd-9882-00de36ddce67,homeLocnZip,193,Home Locn Zip,integer,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""integer""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
0d3afb4d-e5c2-42b8-9ba5-ae6ebf22b6c5,homeLocnZipSuffix,194,Home Locn Zip Suffix,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
4822d044-0011-4ace-9f22-deb7d61f0d60,humanaSignDate,195,Humana Sign Date,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
64c61f2b-af4e-4f4b-8d05-e1a5cd850a39,i94AdmissionsNo,223,I 94 Admissions No,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
fb9c3dac-aa5f-4e43-995b-36bab90da654,i9Birthday,196,I 9 Birthday,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
989adca4-f355-46fd-b398-8c915a9e8002,i9DocAuthority,197,I 9 Doc Authority,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
cb5606c0-1cde-4391-a7dc-c74c6c2d2c9f,i9DocExpiration,198,I 9 Doc Expiration,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
5d5ee7cd-3eb4-42c8-ad0e-b735b5af1640,i9DocNumber,199,I 9 Doc Number,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
dd6ecf02-781f-4fa4-9874-cfebb858df01,i9EligibilityDoc2,200,I 9 Eligibility Doc 2,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
528eee57-1840-42d7-b4e9-c845fb7c27fd,i9EligibilityDoc3,201,I 9 Eligibility Doc 3,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
0afaf2c3-ee52-4175-a3ae-bedcdf635201,i9EligibilityDocAuthority,202,I 9 Eligibility Doc Authority,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
556e3b7e-814c-4f3e-a49c-9f00853f062c,i9EligibilityDocAuthority2,203,I 9 Eligibility Doc Authority 2,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
31a4763b-d8aa-4131-b323-cc755cd98edd,i9EligibilityDocAuthority3,204,I 9 Eligibility Doc Authority 3,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
e470b981-0ba2-4c6f-bfdb-2e20705add13,i9EligibilityDocExpiration,205,I 9 Eligibility Doc Expiration,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
19e1e1af-9aaf-4b4a-a776-7717f4345cb1,i9EligibilityDocExpiration2,206,I 9 Eligibility Doc Expiration 2,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
854b7b74-9062-4e3c-b6bc-75b5512c0671,i9EligibilityDocExpiration3,207,I 9 Eligibility Doc Expiration 3,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
76b03174-56d8-4a85-8a14-908fec7fbe2c,i9EligibilityDocNumber,208,I 9 Eligibility Doc Number,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
4a03c3cc-2356-4285-8581-1d94313be829,i9EligibilityDocNumber2,209,I 9 Eligibility Doc Number 2,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
50b31ba9-3d0f-42e0-80f5-88ccd6687454,i9EligibilityDocNumber3,210,I 9 Eligibility Doc Number 3,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
230d492b-62c3-47cc-a680-f2dfecb4ddcf,i9EligibilityDocument,211,I 9 Eligibility Document,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
b3ea5f04-5a76-4401-9899-b7bee0e67313,i9FirstName,212,I 9 First Name,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
fa383afe-f274-41c6-9eb5-6fffea393b7a,i9FromOb,213,I 9 From Ob,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
9804eb5a-d3ee-4bf9-a52a-45ce91fcc1e9,i9IdDocument,214,I 9 Id Document,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
ea37c2d9-bfd6-4198-baf7-bb6add73ef95,i9LastName,215,I 9 Last Name,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
7095a202-b4ba-405c-86ce-9de9aaf17150,i9MiddleName,216,I 9 Middle Name,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
673e15f3-1e91-458a-9d65-970571252965,i9OtherNameUsed,217,I 9 Other Name Used,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
620ea08a-4d1e-45e4-8dac-4ad7015dc962,i9RenewalDate,218,I 9 Renewal Date,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
9d69b242-bd55-4c84-a985-e5ef4a8078ea,i9RenewalDocument,219,I 9 Renewal Document,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
16014cf0-278b-4665-82fa-8ae8236f9657,i9SsnMasked,220,I 9 Ssn Masked,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
f513e524-35df-4386-b70f-886c0dac15b1,i9StartDate,221,I 9 Start Date,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
96a137c6-bd56-4a49-89ee-93fda5358c3c,i9Version,222,I 9 Version,integer,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""integer""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
600447d5-4d28-49b7-ba78-2d4d60584ef1,indirectTippedPosition,224,Indirect Tipped Position,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
b07d6cf5-9e36-4142-be60-c9e8a1f30743,irsLock,225,Irs Lock,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
eebefdc3-7ce1-4e49-93aa-b198d8d345dd,irsLockinDate,226,Irs Lockin Date,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
4567cc93-5f9f-44b4-a2bc-6f89ba05d95b,keyEe,227,Key Ee,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
e232a723-e96a-4c0d-b480-d54ebb6f4c6b,lastAudioExam,228,Last Audio Exam,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
38197676-45e9-4f08-aab4-3562aea80b53,lastChangeDate,229,Last Change Date,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
7a36f574-86b5-440c-95ab-54515089fd69,lastConfirmationDate,230,Last Confirmation Date,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
bf1cb828-ef52-4eb7-bb2a-42f9150a6b3f,lastConfirmationId,231,Last Confirmation Id,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
d03a787f-21d8-4749-8030-f0ae6eea17ef,lastDayWorked,232,Last Day Worked,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
ba70a4f0-3198-4675-a2cc-32ac3e97a65b,lastDrugTest,233,Last Drug Test,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
b14e3f3e-9960-4355-b7b9-7dcbbbe291ad,lastDrugTestResult,234,Last Drug Test Result,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
c2665b87-0cd8-4e9c-abc9-40a3f68bbbd1,lastExam,235,Last Exam,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
e5ca6967-1885-46c3-93b7-c2f0a7a2b8d7,lastExamResult,236,Last Exam Result,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
1b76d386-9261-4cfc-a60f-b5a5f1efea57,lastHireDate,237,Last Hire Date,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
c1f54dda-379d-462a-8d47-d0842e1d50fb,lastName,238,Last Name,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
188f0f07-66e8-4787-bd77-f9765e70eb84,lastPayChangeAmount,239,Last Pay Change Amount,double,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""double""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
a31ef758-3bb0-400b-9ee8-a389a18d5c8d,lastPayChangePercent,240,Last Pay Change Percent,double,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""double""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
7bc678b1-9102-4634-87d9-6f89e598c91d,lastPayDate,241,Last Pay Date,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
